pan_transcriptome_size:153841	genes_pan:6444762	core_transcriptome_size:14739	genes_core:4035648	number_genotypes:12	n_sample:11
pan_transcriptome_size:153841	genes_pan:6016666	core_transcriptome_size:14017	genes_core:3725849	number_genotypes:12	n_sample:12
pan_transcriptome_size:115121	genes_pan:1247055	core_transcriptome_size:13067	genes_core:722888	number_genotypes:12	n_sample:13
pan_transcriptome_size:110703	genes_pan:1184889	core_transcriptome_size:13273	genes_core:719856	number_genotypes:12	n_sample:14
pan_transcriptome_size:116325	genes_pan:1248162	core_transcriptome_size:13119	genes_core:729247	number_genotypes:12	n_sample:15
pan_transcriptome_size:153841	genes_pan:6513357	core_transcriptome_size:14526	genes_core:3971864	number_genotypes:12	n_sample:16
pan_transcriptome_size:114219	genes_pan:1205672	core_transcriptome_size:12032	genes_core:640940	number_genotypes:12	n_sample:17
pan_transcriptome_size:125288	genes_pan:1386714	core_transcriptome_size:13909	genes_core:812927	number_genotypes:12	n_sample:18
pan_transcriptome_size:128750	genes_pan:1507120	core_transcriptome_size:13541	genes_core:832619	number_genotypes:12	n_sample:19
pan_transcriptome_size:123048	genes_pan:1345679	core_transcriptome_size:11695	genes_core:676782	number_genotypes:13	n_sample:0
pan_transcriptome_size:110510	genes_pan:1435342	core_transcriptome_size:14184	genes_core:902376	number_genotypes:13	n_sample:1
pan_transcriptome_size:106821	genes_pan:1309681	core_transcriptome_size:13807	genes_core:821656	number_genotypes:13	n_sample:2
pan_transcriptome_size:111899	genes_pan:1217896	core_transcriptome_size:12309	genes_core:687260	number_genotypes:13	n_sample:3
pan_transcriptome_size:126315	genes_pan:1495448	core_transcriptome_size:13415	genes_core:875402	number_genotypes:13	n_sample:4
pan_transcriptome_size:129459	genes_pan:1568801	core_transcriptome_size:14632	genes_core:961586	number_genotypes:13	n_sample:5
pan_transcriptome_size:153841	genes_pan:6519515	core_transcriptome_size:14081	genes_core:3936621	number_genotypes:13	n_sample:6
pan_transcriptome_size:111349	genes_pan:1259221	core_transcriptome_size:13419	genes_core:773394	number_genotypes:13	n_sample:7
pan_transcriptome_size:123307	genes_pan:1397665	core_transcriptome_size:12213	genes_core:751591	number_genotypes:13	n_sample:8
pan_transcriptome_size:94760	genes_pan:1185243	core_transcriptome_size:13894	genes_core:794315	number_genotypes:13	n_sample:9
pan_transcriptome_size:88101	genes_pan:1110293	core_transcriptome_size:12939	genes_core:715476	number_genotypes:13	n_sample:10
pan_transcriptome_size:153841	genes_pan:6605981	core_transcriptome_size:14311	genes_core:4046030	number_genotypes:13	n_sample:11
pan_transcriptome_size:119435	genes_pan:1294239	core_transcriptome_size:13060	genes_core:744261	number_genotypes:13	n_sample:12
pan_transcriptome_size:101815	genes_pan:1211073	core_transcriptome_size:13134	genes_core:747763	number_genotypes:13	n_sample:13
pan_transcriptome_size:115796	genes_pan:1295233	core_transcriptome_size:12805	genes_core:754808	number_genotypes:13	n_sample:14
pan_transcriptome_size:104263	genes_pan:1250904	core_transcriptome_size:12935	genes_core:756536	number_genotypes:13	n_sample:15
pan_transcriptome_size:153841	genes_pan:6493676	core_transcriptome_size:14324	genes_core:4005246	number_genotypes:13	n_sample:16
pan_transcriptome_size:99373	genes_pan:1202092	core_transcriptome_size:13436	genes_core:765236	number_genotypes:13	n_sample:17
pan_transcriptome_size:96830	genes_pan:1192313	core_transcriptome_size:12566	genes_core:717909	number_genotypes:13	n_sample:18
pan_transcriptome_size:130254	genes_pan:1581970	core_transcriptome_size:14222	genes_core:938079	number_genotypes:13	n_sample:19
pan_transcriptome_size:137873	genes_pan:1768926	core_transcriptome_size:13572	genes_core:981599	number_genotypes:14	n_sample:0
pan_transcriptome_size:118350	genes_pan:1461980	core_transcriptome_size:13429	genes_core:890842	number_genotypes:14	n_sample:1
pan_transcriptome_size:153841	genes_pan:6487718	core_transcriptome_size:14058	genes_core:3990020	number_genotypes:14	n_sample:2
pan_transcriptome_size:123908	genes_pan:1446919	core_transcriptome_size:11659	genes_core:745869	number_genotypes:14	n_sample:3
pan_transcriptome_size:94239	genes_pan:1227967	core_transcriptome_size:12989	genes_core:794682	number_genotypes:14	n_sample:4
pan_transcriptome_size:120080	genes_pan:1474790	core_transcriptome_size:13479	genes_core:892919	number_genotypes:14	n_sample:5
pan_transcriptome_size:153841	genes_pan:6239520	core_transcriptome_size:12381	genes_core:3504326	number_genotypes:14	n_sample:6
pan_transcriptome_size:98550	genes_pan:1178872	core_transcriptome_size:12938	genes_core:760177	number_genotypes:14	n_sample:7
pan_transcriptome_size:153841	genes_pan:6211408	core_transcriptome_size:13065	genes_core:3666993	number_genotypes:14	n_sample:8
pan_transcriptome_size:153841	genes_pan:6237964	core_transcriptome_size:13341	genes_core:3717928	number_genotypes:14	n_sample:9
pan_transcriptome_size:153841	genes_pan:6693479	core_transcriptome_size:14795	genes_core:4179019	number_genotypes:14	n_sample:10
pan_transcriptome_size:112622	genes_pan:1368814	core_transcriptome_size:13508	genes_core:840032	number_genotypes:14	n_sample:11
pan_transcriptome_size:124394	genes_pan:1464306	core_transcriptome_size:12669	genes_core:828897	number_genotypes:14	n_sample:12
pan_transcriptome_size:137421	genes_pan:1750153	core_transcriptome_size:13279	genes_core:952820	number_genotypes:14	n_sample:13
pan_transcriptome_size:108170	genes_pan:1389973	core_transcriptome_size:13778	genes_core:883450	number_genotypes:14	n_sample:14
pan_transcriptome_size:99386	genes_pan:1331763	core_transcriptome_size:13113	genes_core:837032	number_genotypes:14	n_sample:15
pan_transcriptome_size:97451	genes_pan:1297213	core_transcriptome_size:13108	genes_core:831063	number_genotypes:14	n_sample:16
pan_transcriptome_size:132228	genes_pan:1683400	core_transcriptome_size:13768	genes_core:966043	number_genotypes:14	n_sample:17
pan_transcriptome_size:122205	genes_pan:1530840	core_transcriptome_size:12809	genes_core:876348	number_genotypes:14	n_sample:18
pan_transcriptome_size:153841	genes_pan:6534416	core_transcriptome_size:13891	genes_core:3990026	number_genotypes:14	n_sample:19
pan_transcriptome_size:128683	genes_pan:1658267	core_transcriptome_size:13450	genes_core:984642	number_genotypes:15	n_sample:0
pan_transcriptome_size:132560	genes_pan:1724008	core_transcriptome_size:13190	genes_core:980314	number_genotypes:15	n_sample:1
pan_transcriptome_size:119424	genes_pan:1485223	core_transcriptome_size:12800	genes_core:880053	number_genotypes:15	n_sample:2
pan_transcriptome_size:101471	genes_pan:1349719	core_transcriptome_size:12498	genes_core:816480	number_genotypes:15	n_sample:3
pan_transcriptome_size:116948	genes_pan:1585236	core_transcriptome_size:13918	genes_core:996957	number_genotypes:15	n_sample:4
pan_transcriptome_size:136747	genes_pan:1853375	core_transcriptome_size:13171	genes_core:1015956	number_genotypes:15	n_sample:5
pan_transcriptome_size:153841	genes_pan:6353509	core_transcriptome_size:12957	genes_core:3708851	number_genotypes:15	n_sample:6
pan_transcriptome_size:153841	genes_pan:6412365	core_transcriptome_size:13505	genes_core:3881626	number_genotypes:15	n_sample:7
pan_transcriptome_size:105949	genes_pan:1390200	core_transcriptome_size:12882	genes_core:853177	number_genotypes:15	n_sample:8
pan_transcriptome_size:128496	genes_pan:1599688	core_transcriptome_size:13304	genes_core:929451	number_genotypes:15	n_sample:9
pan_transcriptome_size:96583	genes_pan:1306283	core_transcriptome_size:12601	genes_core:821135	number_genotypes:15	n_sample:10
pan_transcriptome_size:123108	genes_pan:1606202	core_transcriptome_size:13692	genes_core:1004120	number_genotypes:15	n_sample:11
pan_transcriptome_size:122265	genes_pan:1617865	core_transcriptome_size:13417	genes_core:970347	number_genotypes:15	n_sample:12
pan_transcriptome_size:125470	genes_pan:1629381	core_transcriptome_size:13391	genes_core:966274	number_genotypes:15	n_sample:13
pan_transcriptome_size:118905	genes_pan:1521486	core_transcriptome_size:13023	genes_core:904780	number_genotypes:15	n_sample:14
pan_transcriptome_size:131303	genes_pan:1601924	core_transcriptome_size:12798	genes_core:894620	number_genotypes:15	n_sample:15
pan_transcriptome_size:153841	genes_pan:6542202	core_transcriptome_size:13464	genes_core:3933110	number_genotypes:15	n_sample:16
pan_transcriptome_size:100963	genes_pan:1366871	core_transcriptome_size:12770	genes_core:847591	number_genotypes:15	n_sample:17
pan_transcriptome_size:101058	genes_pan:1390411	core_transcriptome_size:12955	genes_core:871683	number_genotypes:15	n_sample:18
pan_transcriptome_size:118649	genes_pan:1658494	core_transcriptome_size:14111	genes_core:1041612	number_genotypes:15	n_sample:19
pan_transcriptome_size:134340	genes_pan:1798049	core_transcriptome_size:12814	genes_core:994786	number_genotypes:16	n_sample:0
pan_transcriptome_size:153841	genes_pan:6365933	core_transcriptome_size:11764	genes_core:3393968	number_genotypes:16	n_sample:1
pan_transcriptome_size:153841	genes_pan:6447424	core_transcriptome_size:12769	genes_core:3760269	number_genotypes:16	n_sample:2
pan_transcriptome_size:120134	genes_pan:1618341	core_transcriptome_size:12782	genes_core:952528	number_genotypes:16	n_sample:3
pan_transcriptome_size:132746	genes_pan:1738159	core_transcriptome_size:11558	genes_core:862185	number_genotypes:16	n_sample:4
pan_transcriptome_size:111003	genes_pan:1493051	core_transcriptome_size:12195	genes_core:868846	number_genotypes:16	n_sample:5
pan_transcriptome_size:153841	genes_pan:6931209	core_transcriptome_size:13694	genes_core:4126886	number_genotypes:16	n_sample:6
pan_transcriptome_size:128310	genes_pan:1812824	core_transcriptome_size:13233	genes_core:1063360	number_genotypes:16	n_sample:7
pan_transcriptome_size:153841	genes_pan:6495275	core_transcriptome_size:12464	genes_core:3695492	number_genotypes:16	n_sample:8
pan_transcriptome_size:131313	genes_pan:1800432	core_transcriptome_size:12425	genes_core:984647	number_genotypes:16	n_sample:9
pan_transcriptome_size:153841	genes_pan:6630154	core_transcriptome_size:12824	genes_core:3807630	number_genotypes:16	n_sample:10
pan_transcriptome_size:113042	genes_pan:1591267	core_transcriptome_size:13256	genes_core:993369	number_genotypes:16	n_sample:11
pan_transcriptome_size:120700	genes_pan:1514924	core_transcriptome_size:12610	genes_core:890685	number_genotypes:16	n_sample:12
pan_transcriptome_size:153841	genes_pan:6816747	core_transcriptome_size:13312	genes_core:4015003	number_genotypes:16	n_sample:13
pan_transcriptome_size:129771	genes_pan:1676606	core_transcriptome_size:11367	genes_core:840637	number_genotypes:16	n_sample:14
pan_transcriptome_size:128849	genes_pan:1765054	core_transcriptome_size:13363	genes_core:1029208	number_genotypes:16	n_sample:15
pan_transcriptome_size:153841	genes_pan:6485948	core_transcriptome_size:12653	genes_core:3747890	number_genotypes:16	n_sample:16
pan_transcriptome_size:103176	genes_pan:1482682	core_transcriptome_size:13262	genes_core:956920	number_genotypes:16	n_sample:17
pan_transcriptome_size:134208	genes_pan:1820742	core_transcriptome_size:12673	genes_core:1010233	number_genotypes:16	n_sample:18
pan_transcriptome_size:119104	genes_pan:1525665	core_transcriptome_size:11943	genes_core:851687	number_genotypes:16	n_sample:19
pan_transcriptome_size:153841	genes_pan:6803617	core_transcriptome_size:12966	genes_core:3927478	number_genotypes:17	n_sample:0
pan_transcriptome_size:153841	genes_pan:6620970	core_transcriptome_size:12644	genes_core:3779952	number_genotypes:17	n_sample:1
pan_transcriptome_size:118322	genes_pan:1597092	core_transcriptome_size:12213	genes_core:943932	number_genotypes:17	n_sample:2
pan_transcriptome_size:104077	genes_pan:1535685	core_transcriptome_size:12076	genes_core:919231	number_genotypes:17	n_sample:3
pan_transcriptome_size:105612	genes_pan:1587523	core_transcriptome_size:12675	genes_core:976717	number_genotypes:17	n_sample:4
pan_transcriptome_size:153841	genes_pan:6703134	core_transcriptome_size:12819	genes_core:3888053	number_genotypes:17	n_sample:5
pan_transcriptome_size:130947	genes_pan:1834511	core_transcriptome_size:12803	genes_core:1058878	number_genotypes:17	n_sample:6
pan_transcriptome_size:136263	genes_pan:1998905	core_transcriptome_size:12851	genes_core:1103465	number_genotypes:17	n_sample:7
pan_transcriptome_size:129282	genes_pan:1760088	core_transcriptome_size:12504	genes_core:994743	number_genotypes:17	n_sample:8
pan_transcriptome_size:135389	genes_pan:1863446	core_transcriptome_size:11986	genes_core:977137	number_genotypes:17	n_sample:9
pan_transcriptome_size:153841	genes_pan:6606850	core_transcriptome_size:11540	genes_core:3442109	number_genotypes:17	n_sample:10
pan_transcriptome_size:136374	genes_pan:1957184	core_transcriptome_size:12242	genes_core:1050438	number_genotypes:17	n_sample:11
pan_transcriptome_size:112087	genes_pan:1593140	core_transcriptome_size:12549	genes_core:961819	number_genotypes:17	n_sample:12
pan_transcriptome_size:129083	genes_pan:1791739	core_transcriptome_size:13148	genes_core:1059867	number_genotypes:17	n_sample:13
pan_transcriptome_size:153841	genes_pan:6527434	core_transcriptome_size:12487	genes_core:3730589	number_genotypes:17	n_sample:14
pan_transcriptome_size:132379	genes_pan:1748515	core_transcriptome_size:12160	genes_core:963984	number_genotypes:17	n_sample:15
pan_transcriptome_size:153841	genes_pan:6585176	core_transcriptome_size:12258	genes_core:3696719	number_genotypes:17	n_sample:16
pan_transcriptome_size:153841	genes_pan:6904482	core_transcriptome_size:13772	genes_core:4173448	number_genotypes:17	n_sample:17
pan_transcriptome_size:153841	genes_pan:6808725	core_transcriptome_size:12928	genes_core:3964174	number_genotypes:17	n_sample:18
pan_transcriptome_size:127138	genes_pan:1758449	core_transcriptome_size:11985	genes_core:965442	number_genotypes:17	n_sample:19
pan_transcriptome_size:133123	genes_pan:1920847	core_transcriptome_size:11592	genes_core:978946	number_genotypes:18	n_sample:0
pan_transcriptome_size:123737	genes_pan:1693749	core_transcriptome_size:12294	genes_core:985870	number_genotypes:18	n_sample:1
pan_transcriptome_size:132162	genes_pan:1985535	core_transcriptome_size:13162	genes_core:1155228	number_genotypes:18	n_sample:2
pan_transcriptome_size:109892	genes_pan:1594669	core_transcriptome_size:11931	genes_core:946475	number_genotypes:18	n_sample:3
pan_transcriptome_size:153841	genes_pan:7114802	core_transcriptome_size:13045	genes_core:4099575	number_genotypes:18	n_sample:4
pan_transcriptome_size:122500	genes_pan:1726734	core_transcriptome_size:12565	genes_core:1021872	number_genotypes:18	n_sample:5
pan_transcriptome_size:153841	genes_pan:6807080	core_transcriptome_size:12861	genes_core:3950163	number_genotypes:18	n_sample:6
pan_transcriptome_size:129692	genes_pan:1805100	core_transcriptome_size:12265	genes_core:1020814	number_genotypes:18	n_sample:7
pan_transcriptome_size:137196	genes_pan:2038326	core_transcriptome_size:12787	genes_core:1139619	number_genotypes:18	n_sample:8
pan_transcriptome_size:153841	genes_pan:6785143	core_transcriptome_size:12199	genes_core:3783793	number_genotypes:18	n_sample:9
pan_transcriptome_size:153841	genes_pan:6944180	core_transcriptome_size:11976	genes_core:3691422	number_genotypes:18	n_sample:10
pan_transcriptome_size:153841	genes_pan:6801805	core_transcriptome_size:11808	genes_core:3637760	number_genotypes:18	n_sample:11
pan_transcriptome_size:140703	genes_pan:2148124	core_transcriptome_size:13171	genes_core:1206366	number_genotypes:18	n_sample:12
pan_transcriptome_size:135870	genes_pan:2034521	core_transcriptome_size:12787	genes_core:1139588	number_genotypes:18	n_sample:13
pan_transcriptome_size:132652	genes_pan:1895867	core_transcriptome_size:11220	genes_core:949133	number_genotypes:18	n_sample:14
pan_transcriptome_size:137631	genes_pan:2138088	core_transcriptome_size:13043	genes_core:1209721	number_genotypes:18	n_sample:15
pan_transcriptome_size:153841	genes_pan:6776036	core_transcriptome_size:12056	genes_core:3711285	number_genotypes:18	n_sample:16
pan_transcriptome_size:136593	genes_pan:1986297	core_transcriptome_size:12139	genes_core:1051052	number_genotypes:18	n_sample:17
pan_transcriptome_size:131276	genes_pan:1913304	core_transcriptome_size:12294	genes_core:1071233	number_genotypes:18	n_sample:18
pan_transcriptome_size:153841	genes_pan:6718122	core_transcriptome_size:12465	genes_core:3798123	number_genotypes:18	n_sample:19
pan_transcriptome_size:138144	genes_pan:2060133	core_transcriptome_size:12080	genes_core:1116421	number_genotypes:19	n_sample:0
pan_transcriptome_size:134859	genes_pan:2035504	core_transcriptome_size:12470	genes_core:1151872	number_genotypes:19	n_sample:1
pan_transcriptome_size:133729	genes_pan:1993464	core_transcriptome_size:12614	genes_core:1138911	number_genotypes:19	n_sample:2
pan_transcriptome_size:133298	genes_pan:2033089	core_transcriptome_size:11418	genes_core:1023079	number_genotypes:19	n_sample:3
pan_transcriptome_size:126757	genes_pan:1853059	core_transcriptome_size:11228	genes_core:972131	number_genotypes:19	n_sample:4
pan_transcriptome_size:133174	genes_pan:1994489	core_transcriptome_size:12253	genes_core:1113705	number_genotypes:19	n_sample:5
pan_transcriptome_size:141007	genes_pan:2212525	core_transcriptome_size:12706	genes_core:1222589	number_genotypes:19	n_sample:6
pan_transcriptome_size:135624	genes_pan:2085470	core_transcriptome_size:12096	genes_core:1145695	number_genotypes:19	n_sample:7
pan_transcriptome_size:126965	genes_pan:1902215	core_transcriptome_size:12130	genes_core:1090250	number_genotypes:19	n_sample:8
pan_transcriptome_size:153841	genes_pan:7056862	core_transcriptome_size:12846	genes_core:4043088	number_genotypes:19	n_sample:9
pan_transcriptome_size:124669	genes_pan:1826933	core_transcriptome_size:11998	genes_core:1049594	number_genotypes:19	n_sample:10
pan_transcriptome_size:153841	genes_pan:6981380	core_transcriptome_size:11829	genes_core:3688343	number_genotypes:19	n_sample:11
pan_transcriptome_size:153841	genes_pan:7229294	core_transcriptome_size:12988	genes_core:4113739	number_genotypes:19	n_sample:12
pan_transcriptome_size:132167	genes_pan:1952424	core_transcriptome_size:12270	genes_core:1098219	number_genotypes:19	n_sample:13
pan_transcriptome_size:138537	genes_pan:2167909	core_transcriptome_size:13060	genes_core:1235551	number_genotypes:19	n_sample:14
pan_transcriptome_size:153841	genes_pan:6857854	core_transcriptome_size:12795	genes_core:3997941	number_genotypes:19	n_sample:15
pan_transcriptome_size:133354	genes_pan:1964212	core_transcriptome_size:11676	genes_core:1055167	number_genotypes:19	n_sample:16
pan_transcriptome_size:153841	genes_pan:6841417	core_transcriptome_size:12088	genes_core:3796734	number_genotypes:19	n_sample:17
pan_transcriptome_size:153841	genes_pan:6771429	core_transcriptome_size:12629	genes_core:3912716	number_genotypes:19	n_sample:18
pan_transcriptome_size:153841	genes_pan:6843275	core_transcriptome_size:11341	genes_core:3523970	number_genotypes:19	n_sample:19
pan_transcriptome_size:137676	genes_pan:2098090	core_transcriptome_size:11723	genes_core:1112192	number_genotypes:20	n_sample:0
pan_transcriptome_size:124879	genes_pan:1970359	core_transcriptome_size:12032	genes_core:1128693	number_genotypes:20	n_sample:1
pan_transcriptome_size:136421	genes_pan:2122724	core_transcriptome_size:12656	genes_core:1212562	number_genotypes:20	n_sample:2
pan_transcriptome_size:141597	genes_pan:2287727	core_transcriptome_size:12548	genes_core:1251356	number_genotypes:20	n_sample:3
pan_transcriptome_size:153841	genes_pan:7134490	core_transcriptome_size:12991	genes_core:4148674	number_genotypes:20	n_sample:4
pan_transcriptome_size:121314	genes_pan:1918630	core_transcriptome_size:12110	genes_core:1094661	number_genotypes:20	n_sample:5
pan_transcriptome_size:143071	genes_pan:2303985	core_transcriptome_size:12140	genes_core:1217004	number_genotypes:20	n_sample:6
pan_transcriptome_size:131955	genes_pan:2133982	core_transcriptome_size:12872	genes_core:1263706	number_genotypes:20	n_sample:7
pan_transcriptome_size:135523	genes_pan:2106848	core_transcriptome_size:11526	genes_core:1098539	number_genotypes:20	n_sample:8
pan_transcriptome_size:153841	genes_pan:7177379	core_transcriptome_size:12690	genes_core:4098526	number_genotypes:20	n_sample:9
pan_transcriptome_size:132023	genes_pan:2059108	core_transcriptome_size:12156	genes_core:1155709	number_genotypes:20	n_sample:10
pan_transcriptome_size:153841	genes_pan:7118982	core_transcriptome_size:12138	genes_core:3904696	number_genotypes:20	n_sample:11
pan_transcriptome_size:153841	genes_pan:7404579	core_transcriptome_size:13277	genes_core:4326963	number_genotypes:20	n_sample:12
pan_transcriptome_size:140580	genes_pan:2224732	core_transcriptome_size:12211	genes_core:1190608	number_genotypes:20	n_sample:13
pan_transcriptome_size:132317	genes_pan:1993069	core_transcriptome_size:11424	genes_core:1059304	number_genotypes:20	n_sample:14
pan_transcriptome_size:144636	genes_pan:2358956	core_transcriptome_size:12537	genes_core:1281934	number_genotypes:20	n_sample:15
pan_transcriptome_size:122375	genes_pan:1953287	core_transcriptome_size:12291	genes_core:1142823	number_genotypes:20	n_sample:16
pan_transcriptome_size:153841	genes_pan:7114894	core_transcriptome_size:12503	genes_core:4018318	number_genotypes:20	n_sample:17
pan_transcriptome_size:153841	genes_pan:6725116	core_transcriptome_size:12021	genes_core:3750999	number_genotypes:20	n_sample:18
pan_transcriptome_size:153841	genes_pan:7335538	core_transcriptome_size:12110	genes_core:3939874	number_genotypes:20	n_sample:19
pan_transcriptome_size:139221	genes_pan:2282057	core_transcriptome_size:13531	genes_core:1364822	number_genotypes:21	n_sample:0
pan_transcriptome_size:153841	genes_pan:7297675	core_transcriptome_size:14549	genes_core:4607838	number_genotypes:21	n_sample:1
pan_transcriptome_size:153841	genes_pan:7368510	core_transcriptome_size:13633	genes_core:4387086	number_genotypes:21	n_sample:2
pan_transcriptome_size:153841	genes_pan:7137758	core_transcriptome_size:14074	genes_core:4419790	number_genotypes:21	n_sample:3
pan_transcriptome_size:133545	genes_pan:2151266	core_transcriptome_size:13506	genes_core:1315910	number_genotypes:21	n_sample:4
pan_transcriptome_size:141216	genes_pan:2335170	core_transcriptome_size:13196	genes_core:1332861	number_genotypes:21	n_sample:5
pan_transcriptome_size:153841	genes_pan:7160191	core_transcriptome_size:13171	genes_core:4193139	number_genotypes:21	n_sample:6
pan_transcriptome_size:138252	genes_pan:2245820	core_transcriptome_size:13732	genes_core:1376108	number_genotypes:21	n_sample:7
pan_transcriptome_size:117937	genes_pan:1930417	core_transcriptome_size:12564	genes_core:1162311	number_genotypes:21	n_sample:8
pan_transcriptome_size:135819	genes_pan:2249504	core_transcriptome_size:13733	genes_core:1373466	number_genotypes:21	n_sample:9
pan_transcriptome_size:153841	genes_pan:6839830	core_transcriptome_size:13318	genes_core:4146497	number_genotypes:21	n_sample:10
pan_transcriptome_size:133083	genes_pan:2200529	core_transcriptome_size:13782	genes_core:1377436	number_genotypes:21	n_sample:11
pan_transcriptome_size:130996	genes_pan:2105977	core_transcriptome_size:13650	genes_core:1312046	number_genotypes:21	n_sample:12
pan_transcriptome_size:141501	genes_pan:2351375	core_transcriptome_size:13327	genes_core:1370682	number_genotypes:21	n_sample:13
pan_transcriptome_size:134315	genes_pan:2109516	core_transcriptome_size:12868	genes_core:1227892	number_genotypes:21	n_sample:14
pan_transcriptome_size:153841	genes_pan:7034635	core_transcriptome_size:12795	genes_core:4063638	number_genotypes:21	n_sample:15
pan_transcriptome_size:153841	genes_pan:7245237	core_transcriptome_size:13465	genes_core:4283731	number_genotypes:21	n_sample:16
pan_transcriptome_size:115891	genes_pan:1862443	core_transcriptome_size:13089	genes_core:1165332	number_genotypes:21	n_sample:17
pan_transcriptome_size:143168	genes_pan:2370861	core_transcriptome_size:13264	genes_core:1371351	number_genotypes:21	n_sample:18
pan_transcriptome_size:119183	genes_pan:1999595	core_transcriptome_size:13624	genes_core:1294450	number_genotypes:21	n_sample:19
pan_transcriptome_size:153841	genes_pan:7318758	core_transcriptome_size:13247	genes_core:4319910	number_genotypes:22	n_sample:0
pan_transcriptome_size:153841	genes_pan:7193858	core_transcriptome_size:13211	genes_core:4287598	number_genotypes:22	n_sample:1
pan_transcriptome_size:153841	genes_pan:7215541	core_transcriptome_size:12748	genes_core:4131572	number_genotypes:22	n_sample:2
pan_transcriptome_size:153841	genes_pan:7160732	core_transcriptome_size:12858	genes_core:4149610	number_genotypes:22	n_sample:3
pan_transcriptome_size:139548	genes_pan:2273849	core_transcriptome_size:13227	genes_core:1342325	number_genotypes:22	n_sample:4
pan_transcriptome_size:153841	genes_pan:7138471	core_transcriptome_size:12455	genes_core:4034633	number_genotypes:22	n_sample:5
pan_transcriptome_size:143758	genes_pan:2510094	core_transcriptome_size:12964	genes_core:1410598	number_genotypes:22	n_sample:6
pan_transcriptome_size:153841	genes_pan:7217041	core_transcriptome_size:12767	genes_core:4149694	number_genotypes:22	n_sample:7
pan_transcriptome_size:153841	genes_pan:7736121	core_transcriptome_size:14189	genes_core:4708204	number_genotypes:22	n_sample:8
pan_transcriptome_size:153841	genes_pan:7012784	core_transcriptome_size:13084	genes_core:4182993	number_genotypes:22	n_sample:9
pan_transcriptome_size:153841	genes_pan:7340486	core_transcriptome_size:13522	genes_core:4405153	number_genotypes:22	n_sample:10
pan_transcriptome_size:153841	genes_pan:7307855	core_transcriptome_size:12991	genes_core:4232579	number_genotypes:22	n_sample:11
pan_transcriptome_size:143471	genes_pan:2504288	core_transcriptome_size:13492	genes_core:1467104	number_genotypes:22	n_sample:12
pan_transcriptome_size:138866	genes_pan:2241296	core_transcriptome_size:12581	genes_core:1263683	number_genotypes:22	n_sample:13
pan_transcriptome_size:153841	genes_pan:7299203	core_transcriptome_size:13373	genes_core:4323229	number_genotypes:22	n_sample:14
pan_transcriptome_size:135290	genes_pan:2201350	core_transcriptome_size:12702	genes_core:1276542	number_genotypes:22	n_sample:15
pan_transcriptome_size:144915	genes_pan:2512385	core_transcriptome_size:13240	genes_core:1427491	number_genotypes:22	n_sample:16
pan_transcriptome_size:140741	genes_pan:2369268	core_transcriptome_size:13153	genes_core:1369823	number_genotypes:22	n_sample:17
pan_transcriptome_size:146737	genes_pan:2655101	core_transcriptome_size:13764	genes_core:1525199	number_genotypes:22	n_sample:18
pan_transcriptome_size:153841	genes_pan:7123031	core_transcriptome_size:12649	genes_core:4078680	number_genotypes:22	n_sample:19
pan_transcriptome_size:144506	genes_pan:2544136	core_transcriptome_size:12976	genes_core:1445845	number_genotypes:23	n_sample:0
pan_transcriptome_size:134954	genes_pan:2257559	core_transcriptome_size:12234	genes_core:1277167	number_genotypes:23	n_sample:1
pan_transcriptome_size:153841	genes_pan:7297831	core_transcriptome_size:12917	genes_core:4260354	number_genotypes:23	n_sample:2
pan_transcriptome_size:144060	genes_pan:2654939	core_transcriptome_size:13056	genes_core:1496023	number_genotypes:23	n_sample:3
pan_transcriptome_size:143691	genes_pan:2461814	core_transcriptome_size:13176	genes_core:1431792	number_genotypes:23	n_sample:4
pan_transcriptome_size:145363	genes_pan:2656473	core_transcriptome_size:13073	genes_core:1489189	number_genotypes:23	n_sample:5
pan_transcriptome_size:143999	genes_pan:2578576	core_transcriptome_size:12725	genes_core:1419542	number_genotypes:23	n_sample:6
pan_transcriptome_size:139698	genes_pan:2424691	core_transcriptome_size:12771	genes_core:1373159	number_genotypes:23	n_sample:7
pan_transcriptome_size:130317	genes_pan:2306143	core_transcriptome_size:12660	genes_core:1355738	number_genotypes:23	n_sample:8
pan_transcriptome_size:153841	genes_pan:7308128	core_transcriptome_size:13504	genes_core:4415025	number_genotypes:23	n_sample:9
pan_transcriptome_size:147168	genes_pan:2679387	core_transcriptome_size:13476	genes_core:1543927	number_genotypes:23	n_sample:10
pan_transcriptome_size:153841	genes_pan:7416702	core_transcriptome_size:13180	genes_core:4357175	number_genotypes:23	n_sample:11
pan_transcriptome_size:153841	genes_pan:7499274	core_transcriptome_size:13927	genes_core:4587323	number_genotypes:23	n_sample:12
pan_transcriptome_size:153841	genes_pan:7464689	core_transcriptome_size:13382	genes_core:4446880	number_genotypes:23	n_sample:13
pan_transcriptome_size:141090	genes_pan:2405232	core_transcriptome_size:12512	genes_core:1353285	number_genotypes:23	n_sample:14
pan_transcriptome_size:153841	genes_pan:7332020	core_transcriptome_size:13160	genes_core:4332073	number_genotypes:23	n_sample:15
pan_transcriptome_size:153841	genes_pan:7348810	core_transcriptome_size:13403	genes_core:4429045	number_genotypes:23	n_sample:16
pan_transcriptome_size:153841	genes_pan:7501368	core_transcriptome_size:13910	genes_core:4609641	number_genotypes:23	n_sample:17
